seqnames	start	end	width	strand	bias
635	chr1	36435017	36435516	500	*	0.444
636	chr1	36445004	36445503	500	*	0.63
637	chr1	36446364	36446863	500	*	0.456
638	chr1	36461775	36462274	500	*	0.51
639	chr1	36471252	36471751	500	*	0.762
640	chr1	36501223	36501722	500	*	0.532
641	chr1	36511639	36512138	500	*	0.718
642	chr1	36534550	36535049	500	*	0.526
643	chr1	36537578	36538077	500	*	0.52
644	chr1	36546974	36547473	500	*	0.636
645	chr1	36557168	36557667	500	*	0.67
646	chr1	36566353	36566852	500	*	0.554
647	chr1	36571627	36572126	500	*	0.548
648	chr1	36580479	36580978	500	*	0.594
649	chr1	36603104	36603603	500	*	0.536
650	chr1	36604350	36604849	500	*	0.524
651	chr1	36616807	36617306	500	*	0.444
652	chr1	36634889	36635388	500	*	0.57
653	chr1	36684043	36684542	500	*	0.5
654	chr1	36691303	36691802	500	*	0.662
655	chr1	36709687	36710186	500	*	0.686
656	chr1	36718740	36719239	500	*	0.492
657	chr1	36719304	36719803	500	*	0.512
658	chr1	36737247	36737746	500	*	0.458
659	chr1	36744377	36744876	500	*	0.536
660	chr1	36746403	36746902	500	*	0.532
661	chr1	36754054	36754553	500	*	0.49
662	chr1	36761583	36762082	500	*	0.59
663	chr1	36766567	36767066	500	*	0.548
664	chr1	36784656	36785155	500	*	0.492
665	chr1	36796746	36797245	500	*	0.528
666	chr1	36797338	36797837	500	*	0.54
667	chr1	36801662	36802161	500	*	0.504
668	chr1	36831236	36831735	500	*	0.52
669	chr1	36835544	36836043	500	*	0.5
670	chr1	36836434	36836933	500	*	0.45
671	chr1	36874937	36875436	500	*	0.508
672	chr1	36904468	36904967	500	*	0.516
673	chr1	36913763	36914262	500	*	0.424
674	chr1	36919853	36920352	500	*	0.484
675	chr1	36921772	36922271	500	*	0.516
676	chr1	36934055	36934554	500	*	0.434
677	chr1	36939548	36940047	500	*	0.724
678	chr1	36943582	36944081	500	*	0.496
679	chr1	36947332	36947831	500	*	0.486
680	chr1	36960783	36961282	500	*	0.468
681	chr1	36987079	36987578	500	*	0.478
682	chr1	36988102	36988601	500	*	0.478
683	chr1	37000273	37000772	500	*	0.422
684	chr1	37029180	37029679	500	*	0.582
685	chr1	37081645	37082144	500	*	0.48
686	chr1	37248348	37248847	500	*	0.51
687	chr1	37250597	37251096	500	*	0.424
688	chr1	37272289	37272788	500	*	0.48
689	chr1	37299710	37300209	500	*	0.704
690	chr1	37305618	37306117	500	*	0.498
691	chr1	37307606	37308105	500	*	0.524
692	chr1	37308510	37309009	500	*	0.534
693	chr1	37309945	37310444	500	*	0.468
694	chr1	37317497	37317996	500	*	0.512
695	chr1	37318510	37319009	500	*	0.478
696	chr1	37322636	37323135	500	*	0.52
697	chr1	37359649	37360148	500	*	0.398
698	chr1	37401639	37402138	500	*	0.494
699	chr1	37407142	37407641	500	*	0.542
700	chr1	37419359	37419858	500	*	0.482
701	chr1	37429751	37430250	500	*	0.656
702	chr1	37466192	37466691	500	*	0.42
703	chr1	37474023	37474522	500	*	0.468
704	chr1	37474576	37475075	500	*	0.382
705	chr1	37477870	37478369	500	*	0.444
706	chr1	37478988	37479487	500	*	0.458
707	chr1	37480648	37481147	500	*	0.452
708	chr1	37486356	37486855	500	*	0.472
709	chr1	37491685	37492184	500	*	0.5
710	chr1	37495926	37496425	500	*	0.398
711	chr1	37540881	37541380	500	*	0.718
712	chr1	37546642	37547141	500	*	0.542
713	chr1	37561876	37562375	500	*	0.43
714	chr1	37566502	37567001	500	*	0.464
715	chr1	37585910	37586409	500	*	0.516
716	chr1	37600648	37601147	500	*	0.508
717	chr1	37602201	37602700	500	*	0.516
718	chr1	37616765	37617264	500	*	0.516
719	chr1	37621944	37622443	500	*	0.468
720	chr1	37624107	37624606	500	*	0.624
721	chr1	37634576	37635075	500	*	0.434
722	chr1	37639031	37639530	500	*	0.512
723	chr1	37665439	37665938	500	*	0.592
724	chr1	37676894	37677393	500	*	0.506
725	chr1	37678347	37678846	500	*	0.52
726	chr1	37696756	37697255	500	*	0.592
727	chr1	37711574	37712073	500	*	0.428
728	chr1	37719770	37720269	500	*	0.708
729	chr1	37725878	37726377	500	*	0.488
730	chr1	37727976	37728475	500	*	0.522
731	chr1	37799435	37799934	500	*	0.434
732	chr1	37802227	37802726	500	*	0.46
733	chr1	37864810	37865309	500	*	0.728
734	chr1	37872079	37872578	500	*	0.548
735	chr1	37884374	37884873	500	*	0.46
736	chr1	37890120	37890619	500	*	0.592
737	chr1	37891360	37891859	500	*	0.434
738	chr1	37903139	37903638	500	*	0.49
739	chr1	37996928	37997427	500	*	0.596
740	chr1	37997742	37998241	500	*	0.656
741	chr1	38011659	38012158	500	*	0.456
742	chr1	38049575	38050074	500	*	0.446
743	chr1	38129676	38130175	500	*	0.804
744	chr1	38131108	38131607	500	*	0.476
745	chr1	38139284	38139783	500	*	0.504
746	chr1	38150159	38150658	500	*	0.45
747	chr1	38185448	38185947	500	*	0.418
748	chr1	38229981	38230480	500	*	0.518
749	chr1	38320828	38321327	500	*	0.458
750	chr1	38388490	38388989	500	*	0.502
751	chr1	38391781	38392280	500	*	0.506
752	chr1	38392868	38393367	500	*	0.386
753	chr1	38408215	38408714	500	*	0.418
754	chr1	38428701	38429200	500	*	0.524
755	chr1	38442309	38442808	500	*	0.512
756	chr1	38446089	38446588	500	*	0.426
757	chr1	38447555	38448054	500	*	0.494
758	chr1	38467240	38467739	500	*	0.452
759	chr1	38478044	38478543	500	*	0.502
760	chr1	38495300	38495799	500	*	0.434
761	chr1	38503596	38504095	500	*	0.506
762	chr1	38545509	38546008	500	*	0.474
763	chr1	38557468	38557967	500	*	0.482
764	chr1	38587282	38587781	500	*	0.472
765	chr1	38601660	38602159	500	*	0.484
766	chr1	38627584	38628083	500	*	0.732
767	chr1	38632363	38632862	500	*	0.428
768	chr1	38634009	38634508	500	*	0.476
769	chr1	38643601	38644100	500	*	0.45
770	chr1	38649973	38650472	500	*	0.48
771	chr1	38650880	38651379	500	*	0.446
772	chr1	38657619	38658118	500	*	0.49
773	chr1	38664707	38665206	500	*	0.53
774	chr1	38665521	38666020	500	*	0.514
775	chr1	38694031	38694530	500	*	0.518
776	chr1	38725775	38726274	500	*	0.466
777	chr1	38761354	38761853	500	*	0.486
778	chr1	38767188	38767687	500	*	0.526
779	chr1	38767784	38768283	500	*	0.494
780	chr1	38769929	38770428	500	*	0.5
781	chr1	38775668	38776167	500	*	0.432
782	chr1	38776489	38776988	500	*	0.458
783	chr1	38777532	38778031	500	*	0.488
784	chr1	38787572	38788071	500	*	0.524
785	chr1	38799283	38799782	500	*	0.488
786	chr1	38881427	38881926	500	*	0.456
787	chr1	38883789	38884288	500	*	0.52
788	chr1	38885908	38886407	500	*	0.516
789	chr1	38891322	38891821	500	*	0.472
790	chr1	38897702	38898201	500	*	0.688
791	chr1	38902511	38903010	500	*	0.442
792	chr1	38987540	38988039	500	*	0.664
793	chr1	39001185	39001684	500	*	0.446
794	chr1	39007120	39007619	500	*	0.504
795	chr1	39010515	39011014	500	*	0.526
796	chr1	39025180	39025679	500	*	0.518
797	chr1	39077414	39077913	500	*	0.402
798	chr1	39078486	39078985	500	*	0.42
799	chr1	39089737	39090236	500	*	0.502
800	chr1	39091020	39091519	500	*	0.504
801	chr1	39192265	39192764	500	*	0.604
802	chr1	39196683	39197182	500	*	0.462
803	chr1	39204869	39205368	500	*	0.43
804	chr1	39206869	39207368	500	*	0.476
805	chr1	39210870	39211369	500	*	0.514
806	chr1	39260564	39261063	500	*	0.452
807	chr1	39280987	39281486	500	*	0.454
808	chr1	39340612	39341111	500	*	0.486
809	chr1	39345081	39345580	500	*	0.544
810	chr1	39367650	39368149	500	*	0.668
811	chr1	39378974	39379473	500	*	0.514
812	chr1	39380900	39381399	500	*	0.54
813	chr1	39392188	39392687	500	*	0.512
814	chr1	39393404	39393903	500	*	0.514
815	chr1	39396244	39396743	500	*	0.482
816	chr1	39408579	39409078	500	*	0.49
817	chr1	39411634	39412133	500	*	0.448
818	chr1	39417763	39418262	500	*	0.534
819	chr1	39438482	39438981	500	*	0.504
820	chr1	39450163	39450662	500	*	0.528
821	chr1	39468892	39469391	500	*	0.5
822	chr1	39478362	39478861	500	*	0.752
823	chr1	39482190	39482689	500	*	0.482
824	chr1	39487379	39487878	500	*	0.482
825	chr1	39503059	39503558	500	*	0.534
826	chr1	39504197	39504696	500	*	0.334
827	chr1	39522490	39522989	500	*	0.472
828	chr1	39525643	39526142	500	*	0.49
829	chr1	39527391	39527890	500	*	0.502
830	chr1	39530139	39530638	500	*	0.47
831	chr1	39535648	39536147	500	*	0.714
832	chr1	39558929	39559428	500	*	0.364
833	chr1	39577166	39577665	500	*	0.724
834	chr1	39578427	39578926	500	*	0.424
835	chr1	39590146	39590645	500	*	0.394
836	chr1	39602451	39602950	500	*	0.512
837	chr1	39614449	39614948	500	*	0.514
838	chr1	39636279	39636778	500	*	0.502
839	chr1	39650493	39650992	500	*	0.682
840	chr1	39685787	39686286	500	*	0.468
841	chr1	39701211	39701710	500	*	0.55
842	chr1	39713811	39714310	500	*	0.516
843	chr1	39734256	39734755	500	*	0.506
844	chr1	39736171	39736670	500	*	0.518
845	chr1	39754309	39754808	500	*	0.492
846	chr1	39761925	39762424	500	*	0.486
847	chr1	39784655	39785154	500	*	0.416
848	chr1	39839779	39840278	500	*	0.49
849	chr1	39847015	39847514	500	*	0.472
850	chr1	39893133	39893632	500	*	0.438
851	chr1	39895311	39895810	500	*	0.486
852	chr1	39896533	39897032	500	*	0.508
853	chr1	39900585	39901084	500	*	0.796
854	chr1	39904662	39905161	500	*	0.49
855	chr1	39911368	39911867	500	*	0.478
856	chr1	39917813	39918312	500	*	0.516
857	chr1	39918582	39919081	500	*	0.482
858	chr1	39922695	39923194	500	*	0.49
859	chr1	39923337	39923836	500	*	0.564
860	chr1	39936339	39936838	500	*	0.502
861	chr1	39944173	39944672	500	*	0.428
862	chr1	39949119	39949618	500	*	0.476
863	chr1	39950008	39950507	500	*	0.532
864	chr1	39969078	39969577	500	*	0.468
865	chr1	39978832	39979331	500	*	0.468
866	chr1	39980801	39981300	500	*	0.48
867	chr1	40000870	40001369	500	*	0.466
868	chr1	40002156	40002655	500	*	0.53
869	chr1	40007980	40008479	500	*	0.518
870	chr1	40022738	40023237	500	*	0.494
871	chr1	40027181	40027680	500	*	0.556
872	chr1	40045658	40046157	500	*	0.454
873	chr1	40046427	40046926	500	*	0.524
874	chr1	40051110	40051609	500	*	0.438
875	chr1	40054980	40055479	500	*	0.552
876	chr1	40059053	40059552	500	*	0.526
877	chr1	40061245	40061744	500	*	0.496
878	chr1	40073040	40073539	500	*	0.55
879	chr1	40080971	40081470	500	*	0.448
880	chr1	40083135	40083634	500	*	0.458
881	chr1	40084434	40084933	500	*	0.516
882	chr1	40085644	40086143	500	*	0.526
883	chr1	40091563	40092062	500	*	0.464
884	chr1	40115220	40115719	500	*	0.396
885	chr1	40116374	40116873	500	*	0.552
886	chr1	40129249	40129748	500	*	0.434
887	chr1	40213437	40213936	500	*	0.476
888	chr1	40224720	40225219	500	*	0.494
889	chr1	40230300	40230799	500	*	0.456
890	chr1	40240403	40240902	500	*	0.422
891	chr1	40250253	40250752	500	*	0.484
892	chr1	40262789	40263288	500	*	0.45
893	chr1	40266483	40266982	500	*	0.656
894	chr1	40270373	40270872	500	*	0.504
895	chr1	40270958	40271457	500	*	0.426
896	chr1	40294597	40295096	500	*	0.43
897	chr1	40296514	40297013	500	*	0.452
898	chr1	40303269	40303768	500	*	0.498
899	chr1	40324805	40325304	500	*	0.426
900	chr1	40329523	40330022	500	*	0.446
901	chr1	40352050	40352549	500	*	0.462
902	chr1	40355975	40356474	500	*	0.536
903	chr1	40378706	40379205	500	*	0.452
904	chr1	40380090	40380589	500	*	0.464
905	chr1	40391266	40391765	500	*	0.47
906	chr1	40404582	40405081	500	*	0.472
907	chr1	40409900	40410399	500	*	0.444
908	chr1	40429047	40429546	500	*	0.436
909	chr1	40465467	40465966	500	*	0.62
910	chr1	40469913	40470412	500	*	0.484
911	chr1	40473654	40474153	500	*	0.424
912	chr1	40475653	40476152	500	*	0.382
913	chr1	40479435	40479934	500	*	0.43
914	chr1	40501741	40502240	500	*	0.506
915	chr1	40504473	40504972	500	*	0.406
916	chr1	40514966	40515465	500	*	0.438
917	chr1	40524034	40524533	500	*	0.472
918	chr1	40600377	40600876	500	*	0.424
919	chr1	40633328	40633827	500	*	0.434
920	chr1	40681192	40681691	500	*	0.79
921	chr1	40714809	40715308	500	*	0.526
922	chr1	40768453	40768952	500	*	0.488
923	chr1	40771314	40771813	500	*	0.508
924	chr1	40790466	40790965	500	*	0.614
925	chr1	40797233	40797732	500	*	0.438
926	chr1	40802710	40803209	500	*	0.386
927	chr1	40841134	40841633	500	*	0.514
928	chr1	40844599	40845098	500	*	0.422
929	chr1	41264347	41264846	500	*	0.462
930	chr1	41810279	41810778	500	*	0.422
931	chr1	42710149	42710648	500	*	0.424
932	chr1	42714543	42715042	500	*	0.572
933	chr1	42744931	42745430	500	*	0.418
934	chr1	42773944	42774443	500	*	0.558
935	chr1	42851036	42851535	500	*	0.622
936	chr1	42865416	42865915	500	*	0.562
937	chr1	42865950	42866449	500	*	0.506
938	chr1	42867114	42867613	500	*	0.398
939	chr1	42914972	42915471	500	*	0.398
940	chr1	42952873	42953372	500	*	0.748
941	chr1	42984006	42984505	500	*	0.47
942	chr1	43061410	43061909	500	*	0.486
943	chr1	43065839	43066338	500	*	0.506
944	chr1	43070590	43071089	500	*	0.466
945	chr1	43092178	43092677	500	*	0.798
946	chr1	43098452	43098951	500	*	0.688
947	chr1	43110474	43110973	500	*	0.452
948	chr1	43112826	43113325	500	*	0.476
949	chr1	43139636	43140135	500	*	0.502
950	chr1	43163600	43164099	500	*	0.686
951	chr1	43168864	43169363	500	*	0.51
952	chr1	43224108	43224607	500	*	0.424
953	chr1	43241215	43241714	500	*	0.388
954	chr1	43254082	43254581	500	*	0.4
955	chr1	43264418	43264917	500	*	0.47
956	chr1	43299561	43300060	500	*	0.436
957	chr1	43327085	43327584	500	*	0.408
958	chr1	43343381	43343880	500	*	0.44
959	chr1	43353633	43354132	500	*	0.422
960	chr1	43358151	43358650	500	*	0.444
961	chr1	43361419	43361918	500	*	0.482
962	chr1	43374953	43375452	500	*	0.422
963	chr1	43399823	43400322	500	*	0.424
964	chr1	43403383	43403882	500	*	0.444
965	chr1	43414192	43414691	500	*	0.454
966	chr1	43430005	43430504	500	*	0.382
967	chr1	43445556	43446055	500	*	0.776
968	chr1	43446638	43447137	500	*	0.524
969	chr1	43456976	43457475	500	*	0.41
970	chr1	43460489	43460988	500	*	0.454
971	chr1	43464772	43465271	500	*	0.406
972	chr1	43465870	43466369	500	*	0.418
973	chr1	43467685	43468184	500	*	0.476
974	chr1	43468269	43468768	500	*	0.51
975	chr1	43474270	43474769	500	*	0.518
976	chr1	43500121	43500620	500	*	0.48
977	chr1	43501070	43501569	500	*	0.408
978	chr1	43520797	43521296	500	*	0.458
979	chr1	43534156	43534655	500	*	0.432
980	chr1	43535537	43536036	500	*	0.474
981	chr1	43542354	43542853	500	*	0.47
982	chr1	43547572	43548071	500	*	0.492
983	chr1	43559144	43559643	500	*	0.466
984	chr1	43562366	43562865	500	*	0.462
985	chr1	43592843	43593342	500	*	0.468
986	chr1	43601177	43601676	500	*	0.496
987	chr1	43635678	43636177	500	*	0.434
988	chr1	43698482	43698981	500	*	0.486
989	chr1	43718744	43719243	500	*	0.454
990	chr1	43760081	43760580	500	*	0.412
991	chr1	43768450	43768949	500	*	0.478
992	chr1	43788653	43789152	500	*	0.47
993	chr1	43803134	43803633	500	*	0.456
994	chr1	43811135	43811634	500	*	0.446
995	chr1	43826795	43827294	500	*	0.528
996	chr1	43827623	43828122	500	*	0.684
997	chr1	43880376	43880875	500	*	0.38
998	chr1	43888320	43888819	500	*	0.532
999	chr1	43898874	43899373	500	*	0.526
1000	chr1	43902815	43903314	500	*	0.43
1001	chr1	43916821	43917320	500	*	0.338
1002	chr1	43933594	43934093	500	*	0.626
1003	chr1	43942802	43943301	500	*	0.354
1004	chr1	44041953	44042452	500	*	0.43
1005	chr1	44064669	44065168	500	*	0.416
1006	chr1	44102113	44102612	500	*	0.72
1007	chr1	44118622	44119121	500	*	0.54
1008	chr1	44119203	44119702	500	*	0.606
1009	chr1	44122242	44122741	500	*	0.478
1010	chr1	44131974	44132473	500	*	0.432
1011	chr1	44147755	44148254	500	*	0.654
1012	chr1	44155245	44155744	500	*	0.404
1013	chr1	44158162	44158661	500	*	0.456
1014	chr1	44162083	44162582	500	*	0.452
1015	chr1	44173856	44174355	500	*	0.474
1016	chr1	44228980	44229479	500	*	0.372
1017	chr1	44437749	44438248	500	*	0.34
1018	chr1	44551663	44552162	500	*	0.652
1019	chr1	44584737	44585236	500	*	0.444
1020	chr1	45110759	45111258	500	*	0.4
1021	chr1	45313721	45314220	500	*	0.386
1022	chr1	45431900	45432399	500	*	0.37
1023	chr1	45761382	45761881	500	*	0.424
1024	chr1	45766007	45766506	500	*	0.364
1025	chr1	45795107	45795606	500	*	0.562
1026	chr1	45816898	45817397	500	*	0.378
1027	chr1	45824366	45824865	500	*	0.45
1028	chr1	45825045	45825544	500	*	0.444
1029	chr1	45857998	45858497	500	*	0.364
1030	chr1	45865664	45866163	500	*	0.406
1031	chr1	45868662	45869161	500	*	0.428
1032	chr1	45873441	45873940	500	*	0.406
1033	chr1	45891795	45892294	500	*	0.408
1034	chr1	45915989	45916488	500	*	0.464
1035	chr1	45924743	45925242	500	*	0.406
1036	chr1	45925596	45926095	500	*	0.592
1037	chr1	45926364	45926863	500	*	0.484
1038	chr1	45947785	45948284	500	*	0.414
1039	chr1	46018348	46018847	500	*	0.472
1040	chr1	46022250	46022749	500	*	0.422
1041	chr1	46028133	46028632	500	*	0.518
1042	chr1	46066811	46067310	500	*	0.596
1043	chr1	46425279	46425778	500	*	0.59
1044	chr1	46769260	46769759	500	*	0.404
1045	chr1	46849717	46850216	500	*	0.406
1046	chr1	46852628	46853127	500	*	0.68
1047	chr1	46853440	46853939	500	*	0.656
1048	chr1	46864089	46864588	500	*	0.454
1049	chr1	46873672	46874171	500	*	0.454
1050	chr1	46876677	46877176	500	*	0.394
1051	chr1	46894392	46894891	500	*	0.474
1052	chr1	46905843	46906342	500	*	0.454
1053	chr1	46914308	46914807	500	*	0.414
1054	chr1	46921576	46922075	500	*	0.416
1055	chr1	46926178	46926677	500	*	0.4
1056	chr1	46927060	46927559	500	*	0.364
1057	chr1	46940113	46940612	500	*	0.42
1058	chr1	46970340	46970839	500	*	0.39
1059	chr1	50836100	50836599	500	*	0.402
1060	chr1	50927149	50927648	500	*	0.668
1061	chr1	50935141	50935640	500	*	0.408
1062	chr1	50962403	50962902	500	*	0.382
1063	chr1	51008117	51008616	500	*	0.396
1064	chr1	51019092	51019591	500	*	0.412
1065	chr1	51104587	51105086	500	*	0.428
1066	chr1	51265915	51266414	500	*	0.456
1067	chr1	51288805	51289304	500	*	0.478
1068	chr1	51300266	51300765	500	*	0.496
1069	chr1	51333899	51334398	500	*	0.43
1070	chr1	51354364	51354863	500	*	0.4
1071	chr1	51458951	51459450	500	*	0.53
1072	chr1	51466435	51466934	500	*	0.392
1073	chr1	51478169	51478668	500	*	0.668
1074	chr1	51480391	51480890	500	*	0.458
1075	chr1	51493677	51494176	500	*	0.432
1076	chr1	51502914	51503413	500	*	0.416
1077	chr1	51508973	51509472	500	*	0.488
1078	chr1	51513171	51513670	500	*	0.454
1079	chr1	51529805	51530304	500	*	0.488
1080	chr1	51539624	51540123	500	*	0.472
1081	chr1	51553668	51554167	500	*	0.418
1082	chr1	51566143	51566642	500	*	0.474
1083	chr1	51569539	51570038	500	*	0.434
1084	chr1	51570472	51570971	500	*	0.426
1085	chr1	51577667	51578166	500	*	0.416
1086	chr1	51584810	51585309	500	*	0.468
1087	chr1	51592374	51592873	500	*	0.456
1088	chr1	51593877	51594376	500	*	0.468
1089	chr1	51594616	51595115	500	*	0.422
1090	chr1	51597104	51597603	500	*	0.464
1091	chr1	51600251	51600750	500	*	0.44
1092	chr1	51614681	51615180	500	*	0.458
1093	chr1	51615342	51615841	500	*	0.428
1094	chr1	51626270	51626769	500	*	0.46
1095	chr1	51644357	51644856	500	*	0.374
1096	chr1	51657155	51657654	500	*	0.454
1097	chr1	51669990	51670489	500	*	0.436
1098	chr1	51671183	51671682	500	*	0.524
1099	chr1	51747457	51747956	500	*	0.47
1100	chr1	51758477	51758976	500	*	0.466
1101	chr1	51805155	51805654	500	*	0.484
1102	chr1	51808052	51808551	500	*	0.45
1103	chr1	51837790	51838289	500	*	0.502
1104	chr1	51875389	51875888	500	*	0.486
1105	chr1	51907774	51908273	500	*	0.468
1106	chr1	51915644	51916143	500	*	0.758
1107	chr1	51929525	51930024	500	*	0.44
1108	chr1	51930630	51931129	500	*	0.502
1109	chr1	51934415	51934914	500	*	0.468
1110	chr1	51998499	51998998	500	*	0.438
1111	chr1	52004136	52004635	500	*	0.424
1112	chr1	52008365	52008864	500	*	0.514
1113	chr1	52011301	52011800	500	*	0.446
1114	chr1	52012694	52013193	500	*	0.412
1115	chr1	52019587	52020086	500	*	0.468
1116	chr1	52022048	52022547	500	*	0.404
1117	chr1	52039278	52039777	500	*	0.482
1118	chr1	52066653	52067152	500	*	0.384
1119	chr1	52076287	52076786	500	*	0.462
1120	chr1	52080041	52080540	500	*	0.42
1121	chr1	52098743	52099242	500	*	0.424
1122	chr1	52100555	52101054	500	*	0.46
1123	chr1	52113532	52114031	500	*	0.634
1124	chr1	52119257	52119756	500	*	0.65
1125	chr1	52120239	52120738	500	*	0.482
1126	chr1	52124796	52125295	500	*	0.494
1127	chr1	52129755	52130254	500	*	0.502
1128	chr1	52141473	52141972	500	*	0.45
1129	chr1	52143546	52144045	500	*	0.494
1130	chr1	52146503	52147002	500	*	0.502
1131	chr1	52149811	52150310	500	*	0.496
1132	chr1	52150600	52151099	500	*	0.564
1133	chr1	52166634	52167133	500	*	0.544
1134	chr1	52169977	52170476	500	*	0.54
1135	chr1	52226374	52226873	500	*	0.308
1136	chr1	52232222	52232721	500	*	0.722
1137	chr1	52233024	52233523	500	*	0.694
1138	chr1	52274184	52274683	500	*	0.434
1139	chr1	52298273	52298772	500	*	0.444
1140	chr1	52301159	52301658	500	*	0.358
1141	chr1	52302514	52303013	500	*	0.478
1142	chr1	52328453	52328952	500	*	0.444
1143	chr1	52331298	52331797	500	*	0.46
1144	chr1	52342080	52342579	500	*	0.48
1145	chr1	52387993	52388492	500	*	0.43
1146	chr1	52397400	52397899	500	*	0.48
1147	chr1	52430356	52430855	500	*	0.434
1148	chr1	52447801	52448300	500	*	0.384
1149	chr1	52454444	52454943	500	*	0.452
1150	chr1	52458077	52458576	500	*	0.376
1151	chr1	52470929	52471428	500	*	0.468
1152	chr1	52489648	52490147	500	*	0.496
1153	chr1	52500403	52500902	500	*	0.774
1154	chr1	52511666	52512165	500	*	0.468
1155	chr1	52515294	52515793	500	*	0.446
1156	chr1	52521317	52521816	500	*	0.52
1157	chr1	52578267	52578766	500	*	0.514
1158	chr1	52580219	52580718	500	*	0.434
1159	chr1	52597684	52598183	500	*	0.468
1160	chr1	52607514	52608013	500	*	0.372
1161	chr1	52630633	52631132	500	*	0.632
1162	chr1	52631541	52632040	500	*	0.414
1163	chr1	52648074	52648573	500	*	0.406
